date,symbol,time,last,volume,amount,bp1,bp2,bp3,bp4,bp5,bp6,bp7,bp8,bp9,bp10,bv1,bv2,bv3,bv4,bv5,bv6,bv7,bv8,bv9,bv10,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,ap10,av1,av2,av3,av4,av5,av6,av7,av8,av9,av10
20240207,SH.510050,143418000,2.998,2629200,7830427.7,2.997,2.996,2.995,2.994,2.993,2.992,2.991,2.99,2.989,2.988,900,10300,1200,1500,15800,2300,3000,3300,2300,600,2.998,2.999,3.0,3.001,3.002,3.003,3.004,3.005,3.006,3.007,8000,500,3800,2000,1700,21200,15100,800,15000,600
20240207,SH.510050,143421000,2.996,2630800,7835221.3,2.996,2.995,2.994,2.993,2.992,2.991,2.99,2.989,2.988,2.987,5500,1100,10500,600,1000,3500,73100,1900,800,6600,2.997,2.998,2.999,3.0,3.001,3.002,3.003,3.004,3.005,3.006,4800,5500,5600,3600,3500,2200,3100,4800,5600,7800
20240207,SH.510050,143424000,2.997,2631400,7837019.5,2.996,2.995,2.994,2.993,2.992,2.991,2.99,2.989,2.988,2.987,24500,5800,3600,1200,3800,8600,5400,5100,3000,3300,2.997,2.998,2.999,3.0,3.001,3.002,3.003,3.004,3.005,3.006,200,1300,5400,3500,800,2300,4700,1900,900,1000
20240207,SH.510050,143427000,2.997,2631800,7838218.3,2.996,2.995,2.994,2.993,2.992,2.991,2.99,2.989,2.988,2.987,5600,7700,21800,2400,1400,400,1000,2200,2400,900,2.997,2.998,2.999,3.0,3.001,3.002,3.003,3.004,3.005,3.006,1800,13100,9400,3600,600,1200,3700,1800,600,8400
20240207,SH.510050,143430000,2.996,2632600,7840615.1,2.996,2.995,2.994,2.993,2.992,2.991,2.99,2.989,2.988,2.987,100,3000,8300,1600,800,3200,23700,6000,3300,900,2.997,2.998,2.999,3.0,3.001,3.002,3.003,3.004,3.005,3.006,100,2700,3700,1800,700,4200,1300,600,1500,500
20240207,SH.510050,143433000,2.995,2633000,7841813.1,2.995,2.994,2.993,2.992,2.991,2.99,2.989,2.988,2.987,2.986,400,7400,1400,1000,900,8000,1700,1800,1300,8300,2.996,2.997,2.998,2.999,3.0,3.001,3.002,3.003,3.004,3.005,3700,26200,7200,500,2800,1900,1400,5600,2100,2000
20240207,SH.510050,143436000,2.995,2633000,7841813.1,2.994,2.993,2.992,2.991,2.99,2.989,2.988,2.987,2.986,2.985,1000,1500,11600,34300,700,1900,5800,4000,3100,15100,2.995,2.996,2.997,2.998,2.999,3.0,3.001,3.002,3.003,3.004,1200,7000,4900,12100,900,2000,2800,1000,10700,1000
20240207,SH.510050,143439000,2.995,2634400,7846006.1,2.994,2.993,2.992,2.991,2.99,2.989,2.988,2.987,2.986,2.985,2500,4200,21400,600,4300,6200,6200,5100,500,3600,2.995,2.996,2.997,2.998,2.999,3.0,3.001,3.002,3.003,3.004,7500,1700,8000,3800,4000,23900,2800,2900,2300,3000
20240207,SH.510050,143442000,2.995,2634800,7847204.1,2.995,2.994,2.993,2.992,2.991,2.99,2.989,2.988,2.987,2.986,800,5500,14500,4900,500,2300,5300,600,1000,600,2.996,2.997,2.998,2.999,3.0,3.001,3.002,3.003,3.004,3.005,1800,13500,5600,3000,3000,300,8100,3200,1200,3000
20240207,SH.510050,143445000,2.996,2635000,7847803.3,2.995,2.994,2.993,2.992,2.991,2.99,2.989,2.988,2.987,2.986,1600,800,900,4100,700,7100,800,2200,2600,1800,2.996,2.997,2.998,2.999,3.0,3.001,3.002,3.003,3.004,3.005,17100,1300,600,14800,1800,3900,16800,900,500,2300
20240207,SH.510050,143448000,2.996,2635300,7848702.1,2.995,2.994,2.993,2.992,2.991,2.99,2.989,2.988,2.987,2.986,700,300,1200,600,6600,4100,6000,3500,13100,4200,2.996,2.997,2.998,2.999,3.0,3.001,3.002,3.003,3.004,3.005,2200,7200,1000,1200,5900,2400,37100,6300,6500,800
20240207,SH.510050,143451000,2.996,2635500,7849301.3,2.995,2.994,2.993,2.992,2.991,2.99,2.989,2.988,2.987,2.986,1100,7700,3800,5900,11500,3000,700,4700,1500,4800,2.996,2.997,2.998,2.999,3.0,3.001,3.002,3.003,3.004,3.005,1000,3200,14500,1000,1300,3200,11200,3100,8600,1400
20240207,SH.510050,143454000,2.996,2636000,7850799.3,2.995,2.994,2.993,2.992,2.991,2.99,2.989,2.988,2.987,2.986,6900,1300,100,1400,4400,6000,3300,15300,15200,3100,2.996,2.997,2.998,2.999,3.0,3.001,3.002,3.003,3.004,3.005,12700,4300,300,3200,800,6200,1500,700,13800,2600
20240207,SH.510050,143457000,2.993,2639200,7860376.9,2.992,2.991,2.99,2.989,2.988,2.987,2.986,2.985,2.984,2.983,4000,700,2500,4800,9800,15000,2900,11700,2100,2900,2.993,2.994,2.995,2.996,2.997,2.998,2.999,3.0,3.001,3.002,11500,5600,3900,5800,1800,1700,5200,2200,1800,6200
20240207,SH.510050,143500000,2.992,2640400,7863967.3,2.991,2.99,2.989,2.988,2.987,2.986,2.985,2.984,2.983,2.982,2500,2100,7900,7600,1800,13000,2500,2400,10000,2400,2.992,2.993,2.994,2.995,2.996,2.997,2.998,2.999,3.0,3.001,25300,1100,2900,6400,22400,2100,2700,2200,6600,5100
20240207,SH.510050,143503000,2.991,2642100,7869052.0,2.99,2.989,2.988,2.987,2.986,2.985,2.984,2.983,2.982,2.981,4200,7700,3600,2200,6200,4600,4800,4300,14000,1000,2.991,2.992,2.993,2.994,2.995,2.996,2.997,2.998,2.999,3.0,6000,2300,1900,400,800,900,2000,7900,6100,5400
20240207,SH.510050,143506000,2.993,2642400,7869949.9,2.992,2.991,2.99,2.989,2.988,2.987,2.986,2.985,2.984,2.983,6900,1000,11100,600,4400,5900,3900,1700,3600,9900,2.993,2.994,2.995,2.996,2.997,2.998,2.999,3.0,3.001,3.002,6700,400,800,2700,4100,1700,5800,1200,6300,600
20240207,SH.510050,143509000,2.992,2642600,7870548.3,2.992,2.991,2.99,2.989,2.988,2.987,2.986,2.985,2.984,2.983,5200,2200,300,1700,3700,1500,3800,2100,14000,1800,2.993,2.994,2.995,2.996,2.997,2.998,2.999,3.0,3.001,3.002,5000,1500,11400,1900,2600,1000,400,700,2800,800
20240207,SH.510050,143512000,2.993,2642900,7871446.2,2.992,2.991,2.99,2.989,2.988,2.987,2.986,2.985,2.984,2.983,6500,5200,8500,3600,7500,3500,10100,6200,8800,200,2.993,2.994,2.995,2.996,2.997,2.998,2.999,3.0,3.001,3.002,1600,2100,5300,7600,4500,6600,2300,300,3800,18800
20240207,SH.510050,143515000,2.99,2643600,7873539.2,2.99,2.989,2.988,2.987,2.986,2.985,2.984,2.983,2.982,2.981,1100,5800,1100,2600,2500,3600,700,12100,4500,6000,2.991,2.992,2.993,2.994,2.995,2.996,2.997,2.998,2.999,3.0,2800,1300,2100,2000,6200,1100,1400,2200,1800,4200
20240207,SH.510050,143518000,2.991,2644700,7876829.3,2.991,2.99,2.989,2.988,2.987,2.986,2.985,2.984,2.983,2.982,2100,3300,1300,20000,6500,10000,3200,17400,6000,9600,2.992,2.993,2.994,2.995,2.996,2.997,2.998,2.999,3.0,3.001,4100,2700,700,1700,1000,12400,400,8800,800,8700
20240207,SH.510050,143521000,2.99,2646400,7881912.3,2.99,2.989,2.988,2.987,2.986,2.985,2.984,2.983,2.982,2.981,15800,3200,2500,3200,17100,24400,2700,7200,3900,5500,2.991,2.992,2.993,2.994,2.995,2.996,2.997,2.998,2.999,3.0,4600,2000,11500,2300,13900,4000,4000,5600,1500,2300
20240207,SH.510050,143524000,2.992,2647300,7884605.1,2.991,2.99,2.989,2.988,2.987,2.986,2.985,2.984,2.983,2.982,12600,1300,20300,2800,1300,1700,900,5200,900,10000,2.992,2.993,2.994,2.995,2.996,2.997,2.998,2.999,3.0,3.001,14100,900,2900,7200,6600,2100,4700,2700,1400,500
20240207,SH.510050,143527000,2.99,2647300,7884605.1,2.989,2.988,2.987,2.986,2.985,2.984,2.983,2.982,2.981,2.98,2800,9700,1700,2600,2300,3400,4100,6000,11300,4100,2.99,2.991,2.992,2.993,2.994,2.995,2.996,2.997,2.998,2.999,2100,2300,700,14100,13100,1700,11900,2300,2400,12200
20240207,SH.510050,143530000,2.988,2649200,7890282.3,2.988,2.987,2.986,2.985,2.984,2.983,2.982,2.981,2.98,2.979,3300,1100,1900,3800,2700,82100,3800,600,7100,3400,2.989,2.99,2.991,2.992,2.993,2.994,2.995,2.996,2.997,2.998,2400,1800,10500,1600,700,2500,2600,4500,5400,6700
20240207,SH.510050,143533000,2.991,2649300,7890581.4,2.99,2.989,2.988,2.987,2.986,2.985,2.984,2.983,2.982,2.981,400,2400,500,800,900,3100,700,9900,500,2000,2.991,2.992,2.993,2.994,2.995,2.996,2.997,2.998,2.999,3.0,16000,2300,1400,200,1600,1400,100,27200,200,6200
20240207,SH.510050,143536000,2.989,2649900,7892374.8,2.989,2.988,2.987,2.986,2.985,2.984,2.983,2.982,2.981,2.98,1200,8200,1700,16400,9800,1700,1300,18600,8400,1300,2.99,2.991,2.992,2.993,2.994,2.995,2.996,2.997,2.998,2.999,1000,1700,13900,9800,5700,2200,47500,1900,2400,10200
20240207,SH.510050,143539000,2.989,2650100,7892972.6,2.989,2.988,2.987,2.986,2.985,2.984,2.983,2.982,2.981,2.98,1400,2400,2000,3000,2900,8100,1800,4500,900,3000,2.99,2.991,2.992,2.993,2.994,2.995,2.996,2.997,2.998,2.999,2600,2800,4800,3200,8800,2000,2000,2800,2800,8300
20240207,SH.510050,143542000,2.989,2652500,7900146.2,2.988,2.987,2.986,2.985,2.984,2.983,2.982,2.981,2.98,2.979,2700,14900,4500,4100,1800,2600,16400,13800,1700,500,2.989,2.99,2.991,2.992,2.993,2.994,2.995,2.996,2.997,2.998,2900,8900,6400,4100,10000,7400,2000,1900,4400,7600
20240207,SH.510050,143545000,2.989,2653900,7904330.8,2.988,2.987,2.986,2.985,2.984,2.983,2.982,2.981,2.98,2.979,900,1900,1400,200,1700,12800,1600,13000,3400,2900,2.989,2.99,2.991,2.992,2.993,2.994,2.995,2.996,2.997,2.998,3000,9600,4000,1600,800,2200,2700,5700,3300,5600
20240207,SH.510050,143548000,2.988,2654500,7906123.6,2.987,2.986,2.985,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2400,6200,3100,10100,4000,2100,6400,5000,2900,9200,2.988,2.989,2.99,2.991,2.992,2.993,2.994,2.995,2.996,2.997,7300,17100,2600,3600,2600,500,2000,600,4200,2800
20240207,SH.510050,143551000,2.987,2656700,7912695.0,2.986,2.985,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,11300,8800,4000,4000,2200,2500,5200,6900,1500,1400,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,2.995,2.996,8300,4100,1800,3100,1800,6200,1400,4700,3700,2300
20240207,SH.510050,143554000,2.986,2656900,7913292.2,2.986,2.985,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,1500,7900,1900,3500,500,6500,3100,1700,5800,3100,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,2.995,2.996,3700,200,4100,6400,57400,12600,2500,1300,6600,8400
20240207,SH.510050,143557000,2.986,2657300,7914486.6,2.985,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,4100,7800,3600,6400,4900,10300,1500,900,700,8100,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,2.995,4000,30800,4200,1400,6300,4200,1000,1200,7400,4600
20240207,SH.510050,143600000,2.984,2657800,7915978.6,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,6000,2100,2400,300,1000,2100,6600,700,1600,1900,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,3700,5500,3900,3400,4700,13800,5500,1900,600,2200
20240207,SH.510050,143603000,2.985,2658800,7918963.6,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,500,6800,1300,1100,11100,5900,4100,4500,2800,6200,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,1700,3800,6300,300,1200,17100,1800,1800,7700,5000
20240207,SH.510050,143606000,2.983,2659000,7919560.2,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2900,4200,600,300,1000,1200,6000,600,3900,3600,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2300,3200,14500,19700,3700,14400,6100,1300,1000,6100
20240207,SH.510050,143609000,2.983,2659200,7920156.8,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,300,1900,5900,5000,6600,2300,2600,700,2000,2200,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,3700,8800,12200,1400,1600,6900,3400,16800,5900,3200
20240207,SH.510050,143612000,2.986,2659300,7920455.4,2.985,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,3700,3000,1400,2300,2800,3500,4000,1900,3100,3800,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,2.995,1200,21600,1700,8100,5400,3700,4800,1500,6000,10500
20240207,SH.510050,143615000,2.983,2661700,7927614.6,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2500,23000,1800,3900,1000,1700,5400,8500,2100,3200,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,5900,2600,500,10100,2800,2600,1200,11600,1800,3000
20240207,SH.510050,143618000,2.982,2661800,7927912.8,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,7700,3500,1700,900,8300,5500,1000,20400,5500,700,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,600,500,2000,1200,1000,1100,2900,2900,3000,4200
20240207,SH.510050,143621000,2.982,2663000,7931491.2,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,900,1500,7200,1100,400,900,300,2500,3800,16500,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2100,1900,16200,1900,3100,11300,8100,6200,600,900
20240207,SH.510050,143624000,2.983,2663200,7932087.8,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,1100,1000,42300,1500,8000,5900,1900,7600,600,8900,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,3900,3100,6300,2700,2400,3300,3400,3600,1100,13100
20240207,SH.510050,143627000,2.981,2663300,7932385.9,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,1800,17600,13600,1000,600,1300,14600,2200,4100,2500,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,1700,2600,2600,7900,1300,900,1900,400,4700,2000
20240207,SH.510050,143630000,2.981,2664100,7934770.7,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,3300,2200,4500,1600,1600,2300,1300,4200,2000,1000,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,4600,8300,2200,1600,6300,1400,3300,2500,2100,3400
20240207,SH.510050,143633000,2.981,2664600,7936261.2,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,16400,500,1100,2700,4800,2800,600,7000,1400,3500,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,17500,600,4500,7500,2000,400,2400,19700,900,5400
20240207,SH.510050,143636000,2.979,2664700,7936559.1,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,500,2400,3000,5700,3300,2600,2500,3000,3200,300,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,1200,1800,2000,800,1100,3900,2600,1700,18100,800
20240207,SH.510050,143639000,2.979,2664900,7937154.9,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,2500,2500,7700,2600,1700,1800,3900,4700,1400,4300,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,3300,8900,11400,2700,5900,3100,3300,1300,9100,1200
20240207,SH.510050,143642000,2.98,2665300,7938346.9,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,7800,8700,1800,1800,2400,1100,500,7000,2500,8100,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,20100,11400,1100,3900,5800,5200,5500,3400,2900,1600
20240207,SH.510050,143645000,2.981,2665400,7938645.0,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,1000,3500,1700,700,700,14300,5200,17100,5400,2900,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,1000,1600,2200,19100,6700,7300,600,6500,2500,1900
20240207,SH.510050,143648000,2.979,2665500,7938942.9,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,2.97,800,1500,1300,3800,3200,36800,9800,3100,10500,3100,2.98,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,3400,3100,700,700,6500,6400,13000,12000,3000,9300
20240207,SH.510050,143651000,2.982,2665800,7939837.5,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,12600,800,9700,2100,16500,8400,11900,3200,2000,5300,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,1700,900,1500,1100,1900,12700,2700,2600,6100,15900
20240207,SH.510050,143654000,2.983,2666700,7942522.2,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,1900,3200,1800,3100,5300,2600,3200,14700,2200,700,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,4900,3300,3200,900,1700,9800,800,3900,700,1700
20240207,SH.510050,143657000,2.984,2667400,7944611.0,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,7100,7400,6500,7200,4500,3500,2400,1800,1900,400,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,3000,300,4500,22300,1900,4500,1800,5400,500,1600
20240207,SH.510050,143700000,2.984,2669100,7949683.8,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2000,3800,3900,2000,3600,400,1900,1500,800,2100,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,3200,4500,17200,600,2800,1300,3800,1300,7800,3400
20240207,SH.510050,143703000,2.983,2669900,7952070.2,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,10200,1300,1000,3200,3500,2200,600,900,8000,6300,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,3400,2200,1500,1900,1200,1600,2200,3800,2600,3400
20240207,SH.510050,143706000,2.982,2670300,7953263.0,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,1500,300,26300,14900,2000,2200,1600,2100,2300,1500,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2700,700,2800,2000,4500,7000,300,2300,11000,6000
20240207,SH.510050,143709000,2.981,2674300,7965187.0,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,1300,4200,2400,6000,700,2900,900,800,1100,700,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,32000,1500,1300,4000,7200,1900,11800,15200,2600,3900
20240207,SH.510050,143712000,2.983,2674900,7966976.8,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,5300,1600,10000,1400,2500,1700,2500,9900,2800,6800,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,1700,1300,3700,19100,7300,5700,1500,4000,4100,6500
20240207,SH.510050,143715000,2.984,2676700,7972348.0,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,5600,9200,1200,2400,300,1100,4200,100,200,8100,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,26100,6200,7300,3200,1600,6400,10100,2200,2900,5400
20240207,SH.510050,143718000,2.984,2678100,7976525.6,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,600,15100,900,900,2500,2900,13900,2500,2000,1800,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,5200,800,6900,800,1200,16200,13300,1800,1300,1900
20240207,SH.510050,143721000,2.985,2678600,7978018.1,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,5100,900,1200,5900,1100,1100,10600,1500,3300,10700,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,1500,3200,5100,1400,1100,13200,11400,3500,1100,2100
20240207,SH.510050,143724000,2.983,2679400,7980404.5,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,3800,1500,2300,5400,1200,3600,1200,2600,1700,2400,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,800,200,4800,1400,1200,700,3100,3100,6200,3900
20240207,SH.510050,143727000,2.986,2680000,7982196.1,2.985,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,1200,4900,3300,10200,8100,6100,400,4900,1900,5900,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,2.995,5400,5600,3100,700,1500,5000,400,6500,2500,500
20240207,SH.510050,143730000,2.985,2680000,7982196.1,2.985,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,3000,5900,3500,6600,1500,2000,4800,2500,3900,7000,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,2.995,1800,600,2600,1100,3000,5000,7000,600,8700,4300
20240207,SH.510050,143733000,2.985,2680400,7983390.1,2.985,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,1700,1900,1600,2300,1400,1600,3800,12900,1400,16800,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,2.995,23200,1200,9300,16400,5000,1500,7200,3300,5500,6200
20240207,SH.510050,143736000,2.987,2680600,7983987.5,2.986,2.985,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2000,2400,4200,2000,900,500,5800,600,7700,4200,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,2.995,2.996,3300,800,10900,1100,7000,14800,6500,600,1500,2200
20240207,SH.510050,143739000,2.986,2681000,7985181.9,2.985,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2700,7800,5200,5500,500,4400,1500,2100,9500,5400,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,2.995,47700,1900,3100,1200,1700,4800,300,1400,1900,5500
20240207,SH.510050,143742000,2.986,2681600,7986973.5,2.985,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,10800,1000,2900,4500,4000,9800,3000,700,5300,900,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,2.995,7700,1300,3400,12300,900,1400,1000,1700,4800,500
20240207,SH.510050,143745000,2.985,2682400,7989361.5,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,4100,1800,2500,3500,3100,23900,7700,2400,4900,4300,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,34400,2300,17200,4700,300,9800,900,9800,27900,1800
20240207,SH.510050,143748000,2.984,2682900,7990853.5,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,11800,2100,100,5100,5500,12300,7500,2100,11200,2800,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,1000,3800,9300,3100,3300,16000,500,400,5000,200
20240207,SH.510050,143751000,2.985,2683500,7992644.5,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,1300,500,21100,4900,23100,900,2600,2900,2200,4000,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,6000,3100,3800,3200,8100,2300,15500,11200,1200,2700
20240207,SH.510050,143754000,2.984,2683700,7993241.3,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,11200,3000,500,1200,15300,500,10000,7300,5200,2300,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,12100,4800,3500,2400,1900,3400,100,1100,1400,8300
20240207,SH.510050,143757000,2.984,2684300,7995031.7,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2400,2300,24300,3000,5200,4600,5400,900,1800,2100,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,1700,3200,4800,1600,6900,18000,2900,5800,15900,15100
20240207,SH.510050,143800000,2.984,2684400,7995330.1,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,4800,2900,4100,81000,4000,1200,8800,11600,32900,1600,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,15100,1800,2800,6800,300,7600,700,3500,1700,16300
20240207,SH.510050,143803000,2.984,2685400,7998314.1,2.984,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,700,1300,1700,5700,300,500,5200,2300,3000,2800,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,2.994,2400,5700,1100,8800,10500,900,1000,1500,1600,1500
20240207,SH.510050,143806000,2.983,2685700,7999209.0,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,5200,900,2100,3100,13900,4800,3000,1300,600,7700,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,9300,800,6900,12600,9600,18200,3600,2800,3600,2100
20240207,SH.510050,143809000,2.983,2686700,8002192.0,2.983,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,1100,3100,10400,6200,7700,3100,4600,6200,2200,1100,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,2.993,5400,2600,700,3700,4600,10500,2300,2900,600,2400
20240207,SH.510050,143812000,2.983,2686700,8002192.0,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,600,2500,5200,700,3200,2800,1000,2000,900,900,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,1000,2600,5700,3100,11700,900,7800,3200,2700,1500
20240207,SH.510050,143815000,2.981,2687100,8003384.4,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,19800,300,5500,4000,6800,4000,3800,8000,7600,1500,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,5900,1000,700,7800,1700,3500,30100,9000,6200,11300
20240207,SH.510050,143818000,2.983,2687200,8003682.7,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,4200,1600,4300,700,10300,17400,5100,800,4000,7700,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,4500,14300,4900,5500,1200,200,5600,400,1900,2600
20240207,SH.510050,143821000,2.983,2687600,8004875.9,2.982,2.981,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,3800,900,1000,900,12300,1000,1200,5500,1900,3400,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,2.991,2.992,1800,1300,3200,3800,7500,8200,5300,1700,2400,800
20240207,SH.510050,143824000,2.98,2687700,8005173.9,2.98,2.979,2.978,2.977,2.976,2.975,2.974,2.973,2.972,2.971,1900,1200,4300,200,2100,19100,4800,4500,7300,3700,2.981,2.982,2.983,2.984,2.985,2.986,2.987,2.988,2.989,2.99,1900,5900,1900,2300,17400,2800,1900,7900,1300,300
